D1|D2
20036|18605
10208|15119
4854|735
11037|11842
2795|7804
23263|12904
4850|1080
19683|15130
21838|103
18990|7115
21588|20854
11437|11402
7810|17536
8222|16129
13927|1341
11519|4622
6998|19422
851|5327
7127|8714
756|13213
23717|7974
22573|4624
27296|5888
52|6113
4037|3036
8176|19941
13062|7648
2454|3359
11034|12125
7917|8696
6217|18722
15079|4082
17357|11624
27507|21089
19027|4076
423|8104
25220|14308
23282|11356
6336|8840
5818|19086
7812|17427
17471|2133
24380|18516
8954|20937
15487|2973
10190|16649
10993|15564
27224|11900
12262|8546
12265|8299
14935|16066
12607|12682
26410|13933
16217|7973
17795|8067
18246|3399
24344|21543
5910|11482
27215|12666
22216|1556
1902|16466
5557|8015
20188|6029
2803|7217
18614|5604
15381|11848
11502|6116
9454|12255
25364|2412
23303|9685
26083|8273
1937|13580
7868|12817
1140|14194
7918|8688
17688|16956
9553|4055
12329|3005
3654|2155
19020|4703
3247|3171
22214|1746
12246|9935
27498|21989
20641|1289
25311|6904
26015|14009
27100|22258
18130|13084
2618|22623
14615|9925
23153|22163
15822|8047
24751|20624
683|19389
25308|7162
1946|12865
18525|13073
26866|8923
6436|655
16614|7829
21297|12358
22035|16640
1116|16228
14673|5092
22064|14226
5122|11413
2640|20823
24807|15935
23624|15874
2260|19593
9533|5758
13735|17460
16575|11122
26024|13238
12290|6329
9722|22863
8245|14385
11795|14641
20953|8179
16504|16987
3007|23152
19620|20502
16696|1061
7977|3846
1957|11999
13272|23112
19063|1253
422|8338
12091|22869
19696|14246
376|12166
20240|1863
3422|21499
7508|10045
8676|11399
21388|4861
11527|4171
12539|18481
26837|11353
11158|2024
10577|17479
1826|22911
20220|3562
24801|16503
14625|9192
25698|7589
19242|19194
13675|22480
10695|7705
19703|13686
4752|9443
18061|18892
3513|13977
25979|17047
18866|17626
6643|16328
24435|14141
17854|3316
17793|8375
1942|13308
24724|22916
12337|2510
23012|1233
6187|21434
24023|15624
20042|18370
1053|21572
2407|7495
10288|8728
653|22005
11514|5271
10694|7793
24747|21085
26453|10564
10935|20586
3466|17911
12742|1648
22865|13415
26377|16876
19369|8675
22562|5795
16456|21065
20809|20226
22052|15354
27306|5309
22063|14443
27572|15997
17335|13655
3428|21072
15830|7498
17263|19674
7763|21731
5562|7800
18278|964
5036|18689
21797|3805
9355|20667
8264|12907
6341|8676
3048|19858
19701|13928
20234|2456
11401|14709
3202|7087
5244|1443
1829|22739
13152|422
10539|20712
1064|20701
18087|16796
4669|16406
22385|20517
17853|3462
10571|18050
8158|21725
22886|11697
25252|11990
7205|2538
6765|6292
20007|21336
21618|18694
25722|5753
23761|4660
7955|5816
6629|17572
23638|14865
6760|6702
7577|4429
26102|6993
17696|16514
3913|13651
27092|23134
10555|19413
10917|22132
13137|1709
4290|15124
10660|10723
5038|18590
1263|4230
1142|14273
13431|10115
17486|1236
10680|9080
18159|10886
14152|15792
22826|16746
5219|3589
9200|833
21031|1891
24986|1296
7553|6466
7000|19617
22388|20388
13413|11638
17087|1619
17326|14545
18452|19385
22970|4837
26184|254
22167|5941
25244|12738
1871|19353
20439|18297
18548|11397
16047|22384
1231|6943
3628|4604
6176|22505
12507|21330
6359|7318
11020|13671
2278|18357
1906|16470
14187|12968
14148|16211
9567|3191
24828|14462
18587|8206
26945|2598
21015|3277
26774|16792
21752|7642
25970|17993
16267|4197
7210|2252
25234|13612
20227|3201
11857|9769
12109|21630
20860|16203
27537|19075
25583|17421
17665|19241
1702|669
14567|14235
13433|10050
3280|763
5393|21990
783|11412
5132|10898
14176|13889
4256|18067
1304|943
16997|9125
24060|12727
6033|1661
15438|7460
8300|10094
6577|22033
26809|13989
26437|12094
5794|21490
10158|19743
9136|6264
12538|18833
11303|23004
58|6084
13477|6409
23000|2435
2630|21986
18092|16586
280|20438
16681|2622
4303|14204
19462|1173
4368|8823
23808|957
3503|15083
20033|19361
25335|5302
109|1876
8753|5310
11771|16963
4801|5654
9426|14990
4594|22847
782|11563
4021|4874
12968|15925
3168|10140
13709|19959
20082|15333
10522|22367
17658|19909
7449|15282
21992|20639
24460|12400
1880|18760
13505|4170
1492|18193
4859|886
14511|18951
6716|10597
16660|4428
6038|1338
16238|6679
10639|12671
22625|857
20465|16287
20872|15280
8590|18893
17075|2753
12151|18235
11397|15313
20086|15033
27198|14573
5618|3435
16595|9876
8671|12181
26534|4152
20829|18884
7372|21717
346|15045
823|8222
13504|4262
16947|13403
20611|4215
4867|248
6733|9224
6715|10718
3199|7632
23734|7141
14184|13364
23321|8650
19836|2991
7215|1974
16194|10373
13316|19875
16569|12059
19427|4225
27566|16761
10530|21770
11932|3706
21013|3659
102|2545
25214|15370
26177|981
12694|6005
4702|13960
14295|4193
21422|2471
23372|4464
7987|3474
6839|453
524|304
11090|8072
12726|3330
16135|15293
12627|11548
21733|9420
21698|12325
24200|1266
3811|22405
3227|5341
7363|22491
4695|14568
25237|13484
15799|10420
11389|16013
8285|11522
7989|3323
3527|13224
7163|6340
5590|5832
19820|4404
7782|20521
14527|17718
24562|4023
380|12287
18838|20363
19036|3932
13377|14870
418|9139
22394|20175
5852|16886
13445|9271
15112|1984
24077|11555
4727|11957
10664|10698
7808|18396
26110|6619
12757|823
23166|21615
26572|1047
14172|14456
24393|18072
23363|5259
21299|12734
785|11485
24121|7938
9407|16771
6425|2130
9365|20252
11075|9389
24767|19871
22022|18303
24411|16627
15057|6589
18806|23079
19478|76
21821|2211
2741|12995
7815|17851
17306|16511
5884|14271
3633|4503
712|17574
20106|13480
7861|14044
11783|16202
1834|22762
23681|11719
22845|15569
24780|18761
21185|22277
21816|2663
22963|5761
25683|9358
26180|875
7787|20205
27569|16663
18469|18308
18607|6854
11511|6016
21741|8876
18242|4388
21774|6138
13689|21881
692|19272
11525|4877
8409|1364
19255|18664
13526|2646
23964|21029
13928|2046
14537|17034
21621|18886
25332|5805
2872|2182
17286|18254
24078|11561
12245|10671
9093|10116
9861|11908
4467|874
1914|16169
1528|15437
17657|20198
3870|17668
4033|4139
23729|7746
9836|14003
15030|8871
11359|18663
24094|10218
9921|6942
26499|7269
17870|2527
9484|10475
20191|6540
13025|11488
25131|22453
6204|20570
20252|1484
4597|22880
15820|8891
22825|17292
5399|21847
12766|227
19299|15037
2833|5458
8283|11867
10703|7619
2647|20897
18559|10909
9349|21696
17016|7899
20579|7094
27214|13421
24204|1127
17281|18670
11015|14485
23177|20827
5120|12249
16442|22781
4419|4904
23016|1475
816|9049
6601|20409
19767|8990
17464|3538
17422|7024
9467|11907
11018|14274
5599|5289
15356|14637
10746|4078
17871|2502
24091|10537
24059|13192
1996|9432
10382|1518
26975|589
19711|13622
11854|10409
5819|19797
23819|337
9961|3714
9077|11552
9862|11933
9073|11879
288|20138
13861|7709
11372|17666
25290|9325
2710|15725
15312|18352
15128|828
14679|5325
22940|7798
19081|418
7035|17213
9935|5887
18821|22000
26567|1654
19303|14751
10584|17550
23788|2943
4228|20814
6845|229
15355|14807
23426|280
7966|5488
6967|22873
23801|1919
455|6306
27595|14713
1238|6855
14269|6643
13359|16642
11005|15416
21206|20682
22121|10275
23799|2073
13154|866
7840|15966
18414|23046
13031|11077
14186|13518
15457|6332
3430|21544
26346|20041
26979|271
21829|1782
27346|2582
26810|14300
11390|16234
23370|4943
22965|5792
12332|3584
9888|9850
9950|4705
14278|5908
15442|7609
3289|512
21393|5186
13828|10535
16627|7598
16640|6514
9781|18747
18521|14242
6724|10339
3099|16300
2410|7951
27326|4345
18652|3351
1656|5007
21703|12261
18021|22948
6675|14420
11183|701
13289|22492
339|16016
23571|21053
3594|7996
6973|22447
1676|3353
3172|10265
2339|13866
12238|11466
27523|20718
66|5920
26487|8407
21318|11489
10701|7950
22199|3906
3156|11603
6045|1182
12958|17251
20250|1834
17390|9822
17755|12294
19268|17791
26710|22678
11803|14808
10729|5642
25001|689
19839|3158
8286|11804
453|6593
22137|9090
16663|4672
2008|8602
12669|8493
17405|8618
3637|4479
9169|4066
13839|9692
21776|6274
1103|18192
14921|18194
4471|802
15350|15327
1662|4573
18616|6408
6779|5841
5138|10985
8324|8684
15861|5691
11954|2300
6177|23062
1086|19623
18056|20157
14336|1234
18062|19657
24816|16090
5519|12144
19327|12966
21233|18606
7609|2509
21397|5000
14901|19888
24162|4873
14134|17986
17252|21337
4465|1331
25548|20882
2321|15445
11580|615
25565|19470
7973|5089
18254|3703
9076|11833
13507|4497
18649|3687
8002|2667
6768|6790
1506|17562
1521|16321
16533|15529
4045|3441
24081|11640
8203|18782
14477|22336
22055|15958
16982|11023
3569|10187
7998|3018
14872|22322
25747|4450
1241|6799
23343|7351
24762|20675
25981|17803
9157|5152
2050|5196
20545|10199
3157|11618
21315|11830
5433|19319
24906|8729
14272|6566
2479|2367
2868|2851
15866|5339
10717|6730
8703|10057
10524|22780
18249|4204
23724|8540
25536|21924
17823|6792
6661|15724
16100|18728
11487|8380
23751|6293
20241|2705
5041|19114
21664|15672
25783|1433
4665|17553
27605|14048
13863|7803
22407|19534
17812|7690
9752|21329
25953|20098
13059|8972
17892|1059
3946|11713
13165|185
4005|6823
15796|11228
2865|3141
4473|744
27110|22454
4357|10384
4711|13768
5204|5617
24063|13191
21377|6757
15686|20361
13682|22829
12660|9350
1232|7620
7431|17397
26108|7330
13548|1187
15329|17210
11088|8775
18948|11733
6324|10966
520|1185
24806|17101
9589|2117
8009|2209
4435|3933
7419|18409
8005|2544
19741|11510
12147|19214
1973|11670
9911|8177
5083|15693
8169|21686
14686|5087
3060|19758
9079|11693
8773|4328
23590|19711
20504|13698
21705|12321
24405|17594
19481|295
8186|20298
4717|13315
17899|583
19742|11455
21008|4683
528|564
9976|2818
24445|14325
3851|19665
1294|2525
26322|22383
22228|1727
21288|14213
7131|9569
10739|5021
13952|511
15837|7892
3676|1432
10749|4216
16249|6443
1862|20930
25767|2927
19745|11193
6219|19754
1692|2270
7138|9013
11748|19599
6009|4419
20089|15410
3188|9176
758|14261
24979|2804
11032|13511
15665|22195
12149|19108
6049|1113
15687|20365
21828|2190
672|21413
22628|1324
7899|11393
25556|20402
13083|7133
2052|5187
22130|9885
3921|13906
14279|6143
6370|7243
14933|17402
11708|22941
3064|19508
11572|1492
23695|11106
2348|13407
17246|22075
13060|9064
26332|21620
1181|11973
2395|9513
13345|18187
13402|13458
1610|9136
1129|16291
472|5294
15430|8944
24538|6652
17652|21126
16173|12822
8571|21202
26468|10349
4651|18902
24489|10772
3860|19017
22972|5612
26768|18162
18432|21981
22502|11847
22438|17154
22535|9096
24800|17682
24868|12045
23634|16171
1451|22381
21665|15814
24872|11790
88|4446
2094|1787
11400|15824
5270|334
10289|9731
21284|14664
17441|5965
4676|16865
14952|15937
16910|17263
2897|680
14589|13303
18679|1507
13336|18972
13747|17624
18189|9388
14687|5146
18998|7775
7835|16819
15397|11761
1109|18027
3542|12697
24125|8281
27339|3602
19866|1325
22149|8442
3272|2346
25713|7494
8700|10575
14178|14675
15109|2938
18190|9359
7391|20943
12299|6770
3106|16142
18493|16955
3833|21355
16928|15832
24544|6303
3957|11062
13813|12229
23030|894
17259|21124
24903|9281
11751|19525
10593|17334
16258|5902
2902|322
27330|4452
2796|9131
1473|20630
16168|13383
11495|7998
6392|5567
5035|19906
10667|11208
4785|7887
11332|21548
20261|1316
26978|916
10934|21812
3993|8100
11578|1126
4790|7481
319|18131
7890|12320
13301|21952
6738|9652
27299|6984
5842|18486
24373|20525
7377|22157
15668|22136
2297|17802
19817|5447
5224|4247
6610|20269
12131|20778
6691|13571
14892|20989
3579|9713
8431|225
12580|16284
22962|6544
5241|2853
16130|16551
24129|7988
24935|6613
9457|13363
10403|377
7570|6145
14309|3854
6750|8669
25156|21109
11969|1499
10723|6612
5670|19
1080|20538
3160|11737
18918|14572
23633|16439
21779|6476
19253|19523
4091|12
322|17923
2658|20649
7541|8562
23432|347
25630|14548
1482|19954
73|5828
7968|5894
8722|8870
7632|1035
15029|9656
3517|14893
24362|21450
8175|21494
13009|13481
18660|3192
8335|8218
6224|19590
18450|20676
24599|1833
15424|9688
22884|13103
10231|14705
9885|10654
18079|18704
9368|20821
18495|16925
2292|18300
25209|16701
17446|5680
2717|15798
18592|8867
24359|21726
12686|7556
5799|22129
18226|6483
19025|5750
26455|11663
16263|5616
20274|390
14613|11492
22553|7838
21854|320
3831|21644
13049|10236
12128|21145
21614|20231
4265|18398
19076|1515
14507|20301
25216|16208
8692|11401
19325|13606
35|9054
4464|1890
2836|5944
26825|13744
18146|13162
5143|11079
463|6307
5566|8735
9741|22652
14715|3059
10307|8466
7010|19964
9475|11982
6697|13176
810|10285
12683|7856
8198|19687
18259|3802
8657|14364
4853|2402
17904|509
24037|15749
5247|2476
23774|4870
20835|19424
22969|6142
2262|20867
7411|19493
21452|985
18582|9811
11747|20042
26141|5032
2486|2290
25347|5402
19385|8692
7194|4740
141|327
23434|351
13963|1
14559|16073
10634|14152
15121|2205
7001|20799
20225|4536
21416|3987
4326|13443
11870|9891
23335|8550
12672|8838
25704|8515
23305|11032
5093|15324
1718|542
12925|20614
17695|17917
2353|13370
18173|11052
13954|786
24845|14352
24512|9207
5630|3539
2345|14046
20794|22883
15380|13501
20925|12014
16526|16668
25269|11939
25357|4638
7908|11090
26956|3000
5469|16917
2273|20045
18890|17063
9097|10695
415|10416
3557|11772
6748|9059
11841|12348
20635|3352
4291|16395
8732|8250
26857|11166
20820|20758
3478|18344
4691|15971
22853|15858
3045|21516
23955|22696
24477|12135
3149|12896
22644|431
10615|15811
10797|702
2895|1218
25184|18974
14519|19487
428|9374
5140|11499
3958|11299
1674|4265
8767|5379
15767|14207
23412|2267
20949|10085
7414|19360
20130|12524
21320|12064
18054|21001
14286|6067
7468|14901
1478|20544
24055|14423
11966|2015
25573|19544
13310|21517
16980|11828
7021|19229
5578|7935
26013|15796
26182|1772
4272|18026
26853|11557
4615|22337
9557|5377
15750|15647
13561|734
1|12088
5500|14425
3830|21961
23200|19887
17427|7514
1929|15915
26743|20705
5860|17332
23775|4922
22412|19745
9110|9716
22441|17340
5591|6887
9975|3453
8761|5937
18500|16807
7454|16103
15007|11825
26364|19491
8610|18490
8162|22906
1505|18373
17512|489
11531|5410
11846|12033
714|18498
11974|1435
14887|21804
13110|5459
16691|3147
22850|16245
13730|19536
26411|15546
20049|19342
24811|17280
341|16707
5919|12493
27300|7302
9945|6020
19616|22509
6186|23104
8709|10302
4815|5824
21775|7147
3254|4312
19476|1353
6602|21338
27510|22651
19069|2369
20999|6070
15812|10604
20242|3364
18910|15619
13128|3998
3077|19024
16589|11656
5643|2651
20817|21172
24857|13556
18227|6769
15916|1954
24398|18853
26843|12560
13044|10952
5113|13882
21769|7678
11532|5399
6439|2139
17294|18662
24397|18927
12223|13567
15098|4315
11889|8527
8190|20635
1058|22776
6806|4455
18511|15998
11161|3440
26967|2230
12952|18641
7512|11391
537|500
8661|14348
4323|13949
10679|10694
20064|18159
11432|13730
17712|16753
17330|15703
22944|8482
3949|12227
22089|13911
17076|4013
21675|15567
10545|21835
19336|13093
9224|403
10930|22641
5066|17841
9883|11238
2029|7762
14654|8479
11466|10917
24013|18108
6264|16702
20827|20405
9064|13701
12308|6568
4449|3521
7493|13023
20851|18404
11467|10854
9122|8880
26599|116
12566|17974
7167|7317
26537|5217
11173|2505
16661|5770
21631|19238
3296|939
10395|1538
5170|9250
23611|18734
20228|4607
25640|14142
13447|10371
4053|3652
8572|21791
2335|15181
2657|21229
2290|18922
13019|13132
21601|21766
4612|22805
9938|6742
20127|13041
10271|11864
1219|9526
2497|1757
1913|17461
1214|9944
10534|22826
9544|6691
21674|15687
12154|19420
6015|4677
12633|12432
1938|15396
8401|3246
7183|6040
13033|12039
4871|1340
5629|3977
7189|5556
22247|940
17260|21633
8985|20356
17400|10014
24792|19054
9542|6888
18571|11133
26168|3152
9146|6990
22907|11685
3162|12143
1110|18617
20571|8965
1916|17264
6259|17249
8022|1991
18847|21039
26506|7943
3244|5343
15361|15457
5985|7214
4788|8274
17719|16360
1613|9651
24426|16725
16950|14647
14950|16812
10227|15604
27514|22596
10145|22412
13455|9798
890|4133
105|3758
13520|4416
26749|20508
25342|6215
2014|9162
15683|21529
3836|21773
24548|6638
781|13200
26133|6107
22148|9221
26098|9016
24230|255
1458|22558
11939|4613
16944|15155
13725|20192
26995|114
1704|2147
11586|1135
24045|15598
13865|8581
23043|517
1664|5475
13942|2225
9390|19588
12305|7023
5549|10703
5237|3830
7064|16038
730|17464
14243|10012
21749|9606
9960|5039
10351|5349
3046|21848
8813|1935
4259|19473
4068|2559
2442|6453
4236|21393
8395|3884
21450|1636
2787|10599
14958|16198
9989|2642
11405|16186
15306|20120
26899|8121
19355|11738
829|9278
11975|1669
12243|12207
26813|15269
27517|22370
5987|7148
17267|21201
14155|17330
7405|20546
4667|18418
18098|17742
27245|12191
6315|12719
4001|8171
18892|17375
20092|16083
8206|19597
16270|5633
10544|22146
24932|7572
9595|2611
13386|15633
13808|13411
19879|1049
7115|11868
14587|14298
25984|18636
18285|2279
13459|9618
7047|17505
3573|10938
1693|3142
21684|15064
18687|1675
14328|3030
11193|1093
1881|20312
20821|21148
8564|22685
22611|3649
10598|17705
21207|21883
3970|10763
15478|5858
21728|11404
21220|20801
1483|20599
15539|842
4035|5387
12760|2127
19878|1151
9561|5484
25554|21527
19033|5755
2804|9275
11481|9985
20416|22032
12133|21384
6331|11440
26495|8975
3150|13332
7909|11541
16073|22053
16104|19480
24409|18283
2387|11127
15407|11789
13937|2730
16912|17946
12913|22222
8291|12625
6031|3598
3593|9337
9551|6350
8999|19399
6039|2939
20518|13602
12905|22897
16996|11026
24948|6384
21282|15723
4415|6655
5092|15999
25544|22457
21424|3931
21232|19866
14088|22986
17671|20510
9753|22368
9762|21621
18097|17933
7193|5463
112|3370
13894|6330
23658|15110
26378|18784
24199|3033
15834|9194
1897|19062
10648|13636
24760|21953
9865|13082
21847|1635
9130|8554
20838|19839
7549|8704
18588|9986
11778|18139
7259|25
14239|10486
6287|15164
3660|3825
20668|1174
4641|20704
4030|5879
8814|2036
5816|21495
9445|15193
3242|5768
8966|22204
21328|11979
25025|48
13143|3198
5070|17882
17300|18615
12702|7037
876|5540
4430|5464
21026|4279
8228|17912
19274|18614
11028|14887
23224|18444
14551|17418
2907|821
2507|1250
6665|16595
22213|4038
7617|3104
22486|14147
9807|17944
18277|3056
6455|1245
10978|19055
14911|20291
4367|10719
14751|836
11754|20206
19862|2620
23827|1203
17832|7258
13381|16248
5936|11584
26590|1205
8026|1945
6367|8568
11883|9488
21373|8259
14548|17674
541|624
3038|22756
14216|12465
5828|20551
14730|2571
8567|22595
5043|20178
8597|20102
10748|5435
13509|5651
24781|20364
14607|12820
23832|819
25270|12548
22601|4689
19805|7384
13148|2854
18225|7451
19247|20919
11132|6322
20680|276
18170|11991
15124|2661
3891|17515
3220|7672
5611|5839
3930|14290
4040|5159
4289|17256
11942|4641
7593|5165
15400|12531
18963|11710
21063|1248
14997|13252
11451|12653
10273|12119
3618|7421
2417|8802
18691|1575
20251|3165
7874|14622
3487|18307
5661|1700
9410|18204
15769|14720
12132|21683
18675|2883
7651|385
24869|13046
12978|16975
27512|23054
21210|21855
25339|6810
11086|10183
9607|1896
23676|13836
24551|6745
16949|15111
23402|3808
1101|19755
4863|2422
21989|22779
3134|14857
17343|15172
12658|10817
16908|18523
7544|9279
1961|13922
24182|4589
7534|10130
460|7437
22899|12775
25626|15846
7146|9565
13967|459
15725|18380
9137|8152
719|18714
15909|3115
1164|14556
3590|9801
10987|18463
16120|18415
23176|22598
3504|16948
24815|17579
15131|2203
5939|11448
26409|16351
4645|20556
2665|21055
23439|755
8772|5710
16608|10663
20195|7857
17918|232
13729|20243
21394|6635
17284|20095
2126|278
22500|13141
22391|22188
5648|2859
25787|2460
7075|15487
20430|21116
14526|19635
3195|9860
25006|1816
19313|15576
15729|18129
5827|20776
10327|7728
20456|19004
26963|3237
19022|6958
7442|17827
358|15969
14994|13584
5166|10134
15832|9574
3664|3725
5436|20488
5858|18224
10692|10213
11872|10577
25363|4920
19352|12369
8359|7270
24952|6267
20123|13919
22251|1130
16587|12483
3673|2995
24601|2681
3252|5167
21062|1508
23419|2478
18447|21934
14708|4582
9421|17449
855|7523
14924|19425
19285|17907
1915|17849
18096|18301
2515|816
8189|21391
24891|11359
11865|11221
22898|13001
5021|22205
2309|17932
3938|13802
15500|4437
2122|687
4438|5078
4088|1357
19710|15439
5494|15732
15114|3684
25707|9253
20217|6132
22863|15884
4821|6053
21620|20750
14355|1154
364|15542
7396|21701
725|18351
12597|16000
19408|7736
6252|18356
26902|8321
11120|7551
14160|17380
697|20678
8658|15283
15541|1070
762|15292
6377|7992
7026|19666
8622|18267
15806|11819
9822|16996
19829|5594
10644|14306
15080|6537
15786|13475
3110|17024
8592|20783
13875|8252
22620|3314
20445|19997
24804|18640
17518|804
4036|5715
4864|2524
18168|12387
19677|18208
22265|67
836|9173
23322|10640
9515|9727
7592|5490
21077|369
11603|258
25580|19844
5564|9978
4757|11423
10173|20640
25165|21526
14510|21140
23257|16020
16323|1707
6628|19988
481|5893
19315|15517
7596|5171
11492|9479
5452|19287
6292|15098
1735|126
6071|697
924|1907
24189|4237
3200|9612
21646|18691
11004|17260
21699|14294
9418|17825
11852|12407
10383|3260
23389|5093
26921|6832
17491|3106
5431|21062
24775|21113
10632|15353
14364|505
15800|12388
6362|9340
5992|7283
24999|2594
9849|14827
6329|12070
8965|22663
413|11586
10186|19625
14577|15638
15537|1494
5011|23171
15678|22560
19893|393
23272|14842
1578|13205
17282|20477
19845|4367
26972|2692
25543|22995
11440|13865
15531|1980
19804|7761
1539|16453
499|4470
21456|1770
22945|9255
12167|19088
14572|16088
4409|7637
14588|14759
9986|3490
3568|11904
408|12036
19819|6562
3553|13142
8333|9615
3634|6421
21604|22242
19409|7814
11421|15478
25148|22977
23698|12277
12369|2306
11040|14329
5019|22544
24861|14033
11600|614
14352|1561
15456|8240
25260|13689
25250|14520
7491|14002
3453|21472
773|14532
25159|22145
22896|13356
20537|12547
8812|2656
25571|20720
6687|15188
16305|3356
9760|22273
2323|16970
11775|18896
13781|16216
21413|5358
10562|21265
13738|19790
16704|2992
25667|12771
3829|23056
409|12003
11594|1140
8424|2132
3310|606
22153|9514
10367|4697
715|19384
4418|6949
14308|5297
15530|2152
23684|13508
24844|15503
101|4820
17804|10013
22092|14557
7550|9147
13545|3076
14753|1114
21005|6532
23444|706
7387|22697
2871|4300
845|8622
13901|6337
5999|6834
14983|14833
21230|20618
10633|15421
27328|6026
8332|9790
5084|17240
16880|21225
6215|21666
13524|4867
7499|13418
23645|16774
17909|1334
26092|10319
8669|14610
20644|3715
26477|11137
8388|5170
21677|16277
11458|12498
24033|17333
5849|19286
25987|19043
26136|6678
25193|19412
4716|15040
23730|9766
25751|5808
21694|14913
26997|694
24545|7655
26484|10506
24469|13962
27384|1351
19259|20394
2431|8107
1515|18598
18072|20602
10207|18056
26849|12999
19852|3937
8192|21461
12516|23012
5846|19591
7041|18711
18065|21236
5628|4913
16628|9435
20533|13008
3701|1013
12255|11946
5483|16944
10793|2207
6236|19984
8322|10690
12282|9712
19419|7144
27563|19367
4886|975
17888|3138
8962|23126
19028|6836
9419|17958
2077|4761
9821|17354
13563|1676
1481|21464
16494|20587
23758|7510
2789|11204
7238|2383
11907|8077
17682|20295
24880|12636
27398|253
726|18603
27576|18246
6432|3751
14312|5094
6456|1780
7024|20171
24941|7583
26794|17629
9559|6369
26583|2446
6022|5047
8725|10076
7118|12383
19844|4720
947|283
11051|13629
9401|19502
451|8687
16274|6120
7202|5403
8748|8164
20987|8151
1605|11215
15461|8039
31|10792
3053|22107
5414|22764
6812|5023
28|11050
12187|17647
1190|12913
8639|17244
22415|20732
13064|10432
14939|18645
24233|910
1523|18048
11871|11126
26536|6326
11069|12185
19842|4899
1606|11168
14635|11092
17448|7000
148|1118
18467|20714
16090|21406
3960|12403
1995|11667
24593|3836
22267|286
14150|18630
21310|14170
4109|54
10163|21852
22112|13144
4360|11988
10341|7074
26592|1773
10347|6578
8785|5176
11160|4661
6690|15221
18272|4164
15746|17212
26164|4537
25724|8293
19768|11065
26062|13012
25679|12032
8421|2636
21018|5676
11476|11217
19410|8069
16601|11831
1608|11055
24984|4126
20178|9863
11792|17753
6686|15560
2068|5647
12624|14250
17736|15942
2699|18814
11880|10445
22980|6661
18156|13847
22513|12657
10391|2959
13084|8843
14604|13753
27606|15887
13902|6459
21358|10202
27177|18735
25986|19285
17275|21421
9134|8999
11477|11139
24865|14029
17036|8486
8445|677
14746|1990
22191|6657
26424|15772
3273|3964
5102|15994
17420|9424
18466|20920
1695|3865
5613|6360
23|11573
26800|17337
25408|1803
9605|2697
7455|17301
18975|11432
19046|5541
12623|14370
25003|2657
27283|10031
19368|11574
24953|6811
14748|1809
62|8351
14966|16494
5152|11865
9580|4809
12753|3601
9946|7195
7122|12203
14742|2360
15734|18327
7052|18018
21067|1670
11780|18806
8775|6103
27532|22095
8835|1120
3658|4819
2790|11328
8049|829
4844|4685
6997|22609
20688|350
1990|12202
5945|11608
26605|739
8225|18999
3955|12958
2316|17928
7056|17716
5521|14058
14720|4217
25377|4443
15056|9102
26031|15698
1549|16055
6639|19562
1082|22054
20216|6788
10684|11527
3712|372
22239|2715
6708|13850
18199|10357
22174|8163
15331|19070
2461|5915
25719|8785
8576|22672
26922|7242
6778|8063
21704|14404
20514|14872
5572|9859
9633|468
11089|10689
12163|19878
27401|265
24789|20451
1532|17501
9405|19417
26190|2473
1573|14099
17708|18368
23325|10916
9590|4056
20679|1160
20924|13594
17517|1451
15711|20288
8292|13483
8691|13134
7915|12005
14978|15591
14763|704
12652|12081
26421|16153
25272|13214
16208|11854
25942|23144
23423|2824
9894|11600
411|12269
22209|5280
13339|20577
6075|920
21623|21146
20237|5113
5676|1262
23003|4907
9988|3823
7447|18121
20945|11871
27383|1860
8684|13748
2437|7967
23235|18469
9163|6777
2859|5713
1225|10269
26436|14873
1924|17785
12268|11226
6752|10277
5581|9171
26571|3676
26927|6896
18640|6631
3690|2298
1956|15142
425|11145
27376|2405
15864|7653
12553|20319
26418|16387
3519|16493
12794|319
23026|3079
4073|3290
16095|21291
25985|19637
1147|16773
18949|13779
20830|21497
14634|11483
23738|9509
26804|17204
22666|182
24364|23083
1221|10643
15717|19874
6621|21209
18496|18593
3922|15847
19254|21220
2765|13572
11787|18431
1538|17117
18462|21473
14618|12836
6773|8605
11074|12072
24993|3635
27237|13991
2133|503
21215|22342
10968|20862
22930|11069
716|19819
26213|690
24638|370
6480|175
11042|14740
5287|889
6807|5791
18320|477
24022|18723
4246|21754
18476|20290
7416|20781
6660|18014
13528|5036
19111|407
11536|6523
17507|2459
16242|9150
13082|9290
4047|5510
24770|22244
1345|411
2360|14474
2893|3009
20172|10636
6257|18715
4339|14071
6855|1839
25807|1729
8336|9992
26412|17052
5538|12866
1614|10873
4664|19867
4737|13806
15751|17167
15136|2677
19356|12864
23450|741
2881|4025
18923|16039
18574|12223
7039|19375
9912|10292
20964|10465
25771|4680
25726|8417
13492|8052
17760|14249
26221|104
2259|22900
27541|21685
18245|6809
5998|7487
4018|7980
3925|15711
18323|342
25564|21944
9563|6496
12193|17610
9922|9470
9949|7229
9596|3760
24120|10697
13914|5840
27560|20124
1472|22707
9193|4467
5890|16468
17442|7913
8234|18518
7236|3048
15398|13726
19678|18921
25279|12850
13010|15356
15161|665
5091|17262
4281|18957
22164|9251
24376|22260
1722|1978
7237|2979
13012|15197
10728|8141
1982|13168
4472|3107
17482|4636
22928|11360
17829|8579
22664|499
24451|16015
449|9351
26839|14407
12732|5655
11895|9598
23240|18218
19319|16036
720|19636
24004|20401
27133|22848
23704|12532
6623|21218
10282|12423
1102|20706
4835|5780
