id,label,author,year,title,type,institution,journal,volume,pages,address,date,booktitle,publisher
1469,datta1992," Datta, P. and Kibler, D. ", (1992). , Utilizing prior concepts for learning.,,,,. 14. ,,,, In Proceedings of the ML92 Workshop on Biases in Inductive Learning,
1470,datta1995," Datta, P. & Kibler, D. ", (1995). ," Learning prototypical concept descriptions, ",,,,,," Los Altos, California. ",, in Proceedings of the Twelfth International Conference on Machine Learning. ," Morgan Kaufmann, "
1471,datta1995," Datta, P. and Kibler, D. ", (1995). , Learning Prototypical Concept Descriptions. ,,,,,," Tahoe City, CA. ",, In Proceedings of the Twelfth International Conference on Machine 15 Learning. , Morgan Kaufmann. 
1472,datta1995," Datta, P. and Kibler, D. ", (1995). , Learning Prototypical Concept Descriptions. ,,,,,," Tahoe City, CA. ",, In Proceedings of the Twelfth International Conference on Machine Learning. , Morgan Kaufmann. 
1473,datta1995," Datta, P., & Kibler, D. ", (1995). , Learning prototypical concept descriptions. ,,,,, (pp. 158-166). ," Tahoe City, CA: ",, Proc. Twelfth International Conference on Machine Learning , Morgan Kaufmann. 
1474,datta1995," Datta, P., & Kibler, D. ", (1995). , Learning prototypical concept descriptions. ,,,,, (pp. 158-166). ," Tahoe City, CA: ",, Proc. Twelfth International Conference on Machine Learning , Morgan Kaufmann. 
1475,datta1995," Datta, P., and Kibler, D. ", 1995. , Learning prototypical concept descriptions. ,,,,, 158-166. ," Tahoe City, CA: ",," In Proceedings of the Twelfth International Conference on Machine Learning, ", Morgan Kaufmann. 
1476,datta1995, P. Datta and D. Kibler. , 1995. , Learning prototypical concept descriptions. ,,,, 16 ," pages 158-166, "," Tahoe City, CA,",," In Proceedings of the Twelfth International Conference on Machine Learning, ", Morgan Kaufmann. 
1477,hall1989," Hall, R., Kibler, D., Wenger, E., & Truxaw, C. ", (1989a). , Exploring the episodic structure of algebra story problem solving. ,,," Cognition and instruction, "," 6, ", 223-283. ,,,,
1478,hampson1993," Hampson, S. and Kibler, D. ", (1993). , Plateaus and plateau search in Boolean satisfiability problems: When to give up searching and start again.,,,,,,,," DIMACS Challenge on Satisfiability Testing, ",
1479,hampson1993, Steven Hampson and Dennis Kibler. , 1993. , Plateaus and plateau search in boolean satisfi-ability problems: When to give up searching and start again. ,,,,,,,," Workshop Notes: 2nd DIMACS Challenge, ",
1480,hampson1993, Steven Hampson and Dennis Kibler. , 1993. , Plateaus and plateau search in boolean satisfi-ability problems: When to give up searching and start again. ,,,,,,,," Workshop Notes: 2nd DIMACS Challenge, ",
1481,hampson1995," Hampson, D., & Kibler, S. ", (1995). , Large plateaus and plateau search in boolean satisfia-bility problems: When to give up searching and start again. ,,,," vol.26, ", pp. 437-456. ,,," DIMACS Series in Discrete Mathematics and Theoretical Computer Science: Cliques, Colors and Satisfiability, ", American Mathematical Society. 
1482,hampson1995," Hampson, D., & Kibler, S. ", (1995). , Large plateaus and plateau search in boolean satisfia-bility problems: When to give up searching and start again. ,,,," vol.26, ", pp. 437-456. ,,," DIMACS Series in Discrete Mathematics and Theoretical Computer Science: Cliques, Colors and Satisfiability, ", American Mathematical Society. 
1483,hampson1995, S. Hampson and D. Kibler. , 1995., Plateaus and plateau search in boolean satisfiability problems: When to give up searching and start again. ,,,,,,,, DIMACS Challenge,
1484,hu1996," Hu, Y. & Kibler, D. ", 1996. ," ""Generation of Attributes for Learning Algorithms"", ",,,, 14 ,"p806--811, ",,,"in Proceeding of the 13th National Conference on Artificial Intelligence, ",
1485,hu1996," Hu, Y., and Kibler, D., ", 1996. ," ""Generation of Attributes for Learning Algorithms"", ",,,,," p . 806-811,"," Portland, OR, ",," Proceedings of the Thirteenth National Conference on Artificial Intelligence (AAAI96), ",
1486,kelly1991andjunk," Kelly, J. D. & Davis, L. ", (1991). , A Hybrid Genetic Algorithm for Classification. ,,,,, 645-650. , Sydney: ,," In Proceedings of The Twelfth International Joint Conference on Artificial Intelligence, ", Morgan Kaufmann. 
1487,kelly1991andjunk," Kelly, J. D. & Davis, L. ", (1991). , A Hybrid Genetic Algorithm for Classification. ,,,,, 645-650. , Sydney: ,," In Proceedings of The Twelfth International Joint Conference on Artificial Intelligence, ", Morgan Kaufmann. 
1488,kibler1978," Kibler, D. ",," (1978) Power, Efficiency, and Correctness of Transformation Systems . Ph.D. ",,,,,,,,,
1489,kibler1981, D. Kibler and P. Morris. , 1981. , Don't Be Stupid. ,,,,,,,," In Proceedings of IJCAI-81, ",
1490,kibler1983," Kibler, D., & Porter, B. ", (1983). , Episodic learning. ,,,,, 191-196. ," Los Altos, CA: ",, In Proceedings of AAAI-83. , Morgan-Kaufmann. 
1491,kibler1985, D. Kibler. , 1985. , Natural generation of heuristics by transforming the problem representation. ,,,,,,,,,
1492,kibler1988, D. Kibler and P. Langley. , 1988. , Machine learning as an experimental science. ,,,,," pages 81-92, ",,," In Proceedings of 1988 European Working Session on Learning, ",
1493,kibler1988, D. Kibler and P. Langley. , 1988. , Machine learning as an experimental science. ,,,,," pages 8192, ",,," In Proc. of 1988 Euro. Working Session on Learning, ",
1494,kibler1988, D. Kibler and P. Langley. , 1988. , Machine learning as an experimental science. ,,,,," pages 8192, ",,," In Proc. of 1988 Euro. Working Session on Learning, ",
1495,kibler1988," Kibler D. & Langley, P. ", 1988. , Machine Learning as an Experimental Science. ,,,,," 81-92, "," Glasgow, UK. ",," In Proc. of the Third European Working Session on Learning, ",
1496,kibler1988," Kibler D. & Langley, P. ", 1988. , Machine Learning as an Experimental Science. ,,,,," 81-92, "," Glasgow, UK. ",," In Proc. of the Third European Working Session on Learning, ",
1497,kibler1988," Kibler D. & Langley, P. ", 1988. , Machine Learning as an Experimental Science. ,,,,," 81-92, "," Glas-gow, UK. ",," In Proceedings of the Third European Working Session on Learning, ",
1498,kibler1988," Kibler, D. & Langley, P. "," (1988), "," Machine learning as an experimental science, ",,,,, pp. 81-92. ,,," in ""Proceedings of the Third European Working Session on Learning"", "," Pitman Publishing, London, UK, "
1499,kibler1988," Kibler, D. & Langley, P. "," (1988), "," Machine learning as an experimental science, ",,,,, pp. 81-92. ,,," in ""Proceedings of the Third European Working Session on Learning"", "," Pitman Publishing, London, UK, "
1500,kibler1988," Kibler, D. & Langley, P. ", (1988). , Machine Learning as an Experimental Science. ,,,,,," Glasgow, Scotland: ",, Proceedings of the Third European Working Session on Learning. , Pitman. 
1501,kibler1988," Kibler, D. & Langley, P. ", (1988). , Machine Learning as an Experimental Science.  ,,,,,," London, UK: ",, Proceedings of the Third European Session on Machine Learning. , Pitman. 
1502,kibler1988," Kibler, D. & Langley, P. ", (1988). , Machine learning as an experimental science. ,,,,,," Glasgow, Scotland. ",," In Proceedings of the Third European Working Session on Learning, ", Pitman. 
1503,kibler1988," Kibler, D. & Langley, P. ", (1988). , Machine learning as an experimental science. ,,,,,," Glasgow, Scotland. ",," In Proceedings of the Third European Working Session on Learning, ", Pitman. 
1504,kibler1988," Kibler, D. & Langley, P. ", (1988). , Machine learning as an experimental science. ,,,,,," Glasgow, Scotland. ",," In Proceedings of the Third European Working Session on Learning, ", Pitman. 
1505,kibler1988," Kibler, D. & Langley, P. ", (1988). , Machine learning as an experimental science. ,,,,," (pp. 1-12), "," Edinburgh, UK. ",," In Proceedings of the Third European Working Session on Learning, ",
1506,kibler1988," Kibler, D. & Langley P. ", (1988)., Machine Learning as an Experimental Science. ,,, Machine Learning 3 (1). ,,,,,,
1507,kibler1988," Kibler, D., & Langley, P. ", (1988). , Machine Learning as an Experimental Science. ,,,,, (pp. 81-91," Glasgo, Scotland: ",, Proceedings of The Third European Session on L e a r n i n g, Pitman. 
1508,kibler1988," Kibler, D., & Langley, P. ", (1988). , Machine learning as an experimental science. ,,,,,  (pp. 81-92). ," Glasgow, Scotland: ",, In Proceedings of the Third European Working Session on Learning, Pitman. 
1509,kibler1988," Kibler, D., & Langley, P. ", (1988). , Machine learning as an experimental science. ,,,,," pp. 1-12, "," Edinburgh, UK. ",," In Proceedings of the Third European Working Session on Learning, ",
1510,kibler1988," Kibler, D., & Langley, P. ", (1988). , Machine learning as an experimental science. ,,,,," pp. 1-12, "," Edinburgh, UK. ",," In Proceedings of the Third European Working Session on Learning, ",
1511,kibler1988," Kibler, D., & Langley, P. ", (1988). , Machine learning as an experimental science. ,,,,," pp. 1-12, "," Edinburgh, UK. ",," In Proceedings of the Third European Working Session on Learning, ",
1512,kibler1988," Kibler, D., & Langley, P. ", (1988). , Machine learning as an experimental science. ,,,,," pp. 1-12, "," Edinburgh, UK. ",," In Proceedings of the Third European Working Session on Learning, ",
1513,kibler1988," Kibler, D., & Langley, P. ", (1988). , Machine learning as an experimental science. ,,,,,  (pp. 81-92). , Glasgow: ,, Proceedings of the Third Eu-ropean Working Session on Learning, Pittman. 
1514,kibler1988," Kibler, D., & Langley, P. ", (1988). , Machine learning as an experimental science. ,,,,, (pp. 81-92). , Glas-gow: Pittman. ,, Proceedings of the Third Euro-pean Working Session on Learning ,
1515,kibler1988," Kibler, D., & Langley, P. ", (1988). , Machine learning as an experimental science. ,,,,,  (pp. 81-92). , Glas-gow: Pittman. ,, Proceedings of the Third Euro-pean Working Session on Learning,
1516,kibler1988," Kibler, D., & Langley, P. ", (1988). , Machine learning as an experimental science. ,,,,,  (pp. 81-92). , Glasgow: Pittman. ,, Proceedings of the Third European Working Session on Learning,
1517,kibler1988," Kibler, D., & Langley, P. ", (1988). , Machine learning as an experimental science. ,,,,, (pp. 81-92). , Glasgow: Pittman. ,, Proceedings of the Third European Working Session on Learning ,
1518,kibler1988," Kibler, D., & Langley, P. ", (1988). , Machine learning as an experimental science. ,,,,,  (pp. 81-92). , Glasgow: </ad Pittman. ,, Proceedings of the Third European Working Session on Learning,
1519,kibler1988," Kibler, D., & Langley, P. ", (1988). , Machine learning as an experimental science. ,,,,, (pp. 81-92). , Glasgow:  Pittman. ,, Proceedings of the Third European Working Session on Learning ,
1520,kibler1988," Kibler, D., & Langley, P. ", (1988). , Machine learning as an experimental science. ,,,,, (pp. 81-92). , Glasgow:  Pittman. ,, Proceedings of the Third European Working Session on Learning ,
1521,kibler1988," Kibler, D., & Langley, P. ", (1988). , Machine learning as an experimental science. ,,,,, (pp. 81-92). , Glasgow:  Pittman. ,, Proceedings of the Third European Working Session on Learning ,
1522,kibler1988," D. Kibler and P. Langley, P. ", 1988. ," Machine Learning as an Experimental Science, in: ",,,,, 81-92. ," Glasgow, UK, ",," Proceedings of the Third European Working Session on Learning, ",
1523,kibler1988, Dennis Kibler and Pat Langley. ,(1989) , Machine Learning As An Experimental Science. ,,,,,,,, Pro ceedings Of the Third Working Session On Learning ,
1524,kibler1988, Dennis Kibler and Pat Langley. ,(1989) , Machine Learning As An Experimental Science. ,,,,,,,, Proceedings Of the Third Working Session On Learning ,
1525,kibler1988, D. Kibler & P. Langley. ,, Machine Learning As An Experimental Science. ,,,,,,,, Proc. 3rd Working Session On Learning (1989) ,
1526,kibler1988, D. Kibler & P. Langley. , (1989) , Machine Learning As An Experimental Science. ,,,,,,,, Proc. 3rd Working Session On Learning,
1527,kibler1988, Dennis Kibler and Pat Langley. , 1988. , Machine learning as an experimental science. ,,,,,," San Mateo, CA., ",, In Proceedings of the Third European Working Session on Learning. ," Pitman Publishing Ltd., London and Morgan Kaufman Publishing, "
1528,kibler1988, Dennis Kibler and Pat Langley. , 1988. , Machine learning as an experimental science. ,,,,,," San Mateo, CA., ",, In Proceedings of the Third European Working Session on Learning. ," Pitman Publishing Ltd., London and Morgan Kaufman Publishing, "
1529,kibler1988, Pat Langley and Dennis Kibler. , 1991. , The experimental study of machine learning. ,,,,,,,,,
1530,kibler1988, Pat Langley and Dennis Kibler. , 1991. , The experimental study of machine learning. ,,,,,,,,,
1531,kibler1988a," Kibler, D. and Aha, D. ", (1988). , Comparing Instance-Averaging with Instance-Filtering Learning Algorithms. ,,,,, pp. 63-88. ,,," In Proceedings of the 3rd European Working Session on Learning, EWSL88, ",
1532,kibler1988a," Kibler, D., & Aha, D. W. ", (1988). , Comparing instance-averaging with instance-filtering learning algorithms. ,,,,, (pp. 63-80). ," Glasgow, Scotland: ",, In Proceedings of the Third European Working Session on Learning , Pitman. 
1533,kibler1988a," Kibler, D., & Aha, D. W. ", (1988). , Comparing instance-averaging with instance-filtering learning algorithms. ,,,,,  (pp. 63-80). ," Glasgow, Scotland: ",, In Proceedings of the Third European Working Session on Learning, Pitman. 
1534,kibler1988a, D. Kibler and D. Aha. , 1988. , Comparing instance-averaging with instance-filtering learn ing algorithms. ,,,,," pages 68-80, ",,," In Proceedings of the Third European Working Session on Learning, ",
1535,kibler1988a, D. Kibler and D. Aha. , 1989. , Comparing instance-saving with instance-averaging learn ing algorithms.,,,,,," MA, ",,Change of Representation and Inductive Bias. ," Kluwer Academic Publisher, Norwell, "
1536,kibler1989," D. Kibler, D.W. Aha, and M.K. Albert: ", 1989. ," Instance-based prediction of real-valued attributes, ",,," Computational Intelligence, "," 5, "," 51-57, ",,,,
1537,kibler1989," D. Kibler, D.W. Aha, and M.K. Albert: ", 1989. ," Instance-based prediction of real-valued attributes, ",,," Computational Intelligence, "," 5, "," 51-57, ",,,,
1538,kibler1989," Kibler, D., Aha, D.W., and M.K., Albert, ", 1989. ," Instance-based prediction of real-valued attributes, ",,," Computational Intelligence, "," 5, "," pp. 51-57, ",,,,
1539,kibler1989," Kibler, D. Aha, D. W. & Albert, M. ", (1989). , Instance-based prediction of real-valued attributes.,,," Computational Intelligence, ","5, ", 51-57,,,,
1540,kibler1991," D. Kibler, D. Aha, and M. K. Albert. ", 1991. , Instance-based learning algorithms. ,,," Machine Learning, "," 6(1), ",,,,,
1541,langley1986," Langley, P., Kibler, D. & Granger, R. ", (1986). , Components of Learning in a reactive environment. In T.M. ,,, Machine Learning: A Guide to Current Research ,,(pp 167-172). ," Boston, MA: ",,, Kluwer. 
1542,nilsson1994," Nilsson, N. J. "," (1994), "," ""Teleo-reactive programs for agent control"", ",,," Journal of Artificial Intelligence Research 1, ",, 139 - 158. ,,,,
1543,nilsson1994," Nilsson, N. J. "," (1994), "," ""Teleo-reactive programs for agent control"", ",,," Journal of Artificial Intelligence Research 1, ",, 139 - 158. ,,,,
1544,nilsson1994," Nilsson, N. J. "," (1994), "," ""Teleo-reactive programs for agent control"", ",,," Journal of Artificial Intelligence Research 1, ",, 139 - 158. ,,,,
1545,norvig1992," Norvig, P. ", (1992). , Paradigms of Artificial Intelligence Programming: Case Studies in Common Lisp.,,,,,,"San Mateo, CA. ",,," Morgan Kaufmann, "
1546,norvig1992," Norvig, P. ", (1992). , Paradigms of Artificial Intelligence Programming: Case Studies in Common Lisp.,,,,,," San Mateo, CA. ",,," Morgan Kaufmann,"
1547,norvig1992," Norvig, P. ", (1992). , Paradigms of Artificial Intelligence Programming: Case Studies in Common Lisp.,,,,,,"San Mateo, CA. ",,," Morgan Kaufmann, "
1548,norvig1992," Norvig, P. ", (1992). , Paradigms of Artificial Intelligence Programming: Case Studies in Common Lisp.,,,,,," San Mateo, CA. ",,," Morgan Kaufmann,"
1549,ortega1995andjunk," Ortega, J., and Fisher, D. ", 1995. , Flexibly exploiting prior knwledge in empirical learning. ,,,,,,,, IJCAI-95. ,
1550,pazzani1990," Pazzani, M. J., Kibler, D. ", (1990). , The utility of knowledge in inductive learning. ,,,,,,,,,
1551,pazzani1990," Pazzani, M., & Kibler, D. ", (1990). , The utility of knowledge in inductive learning ,,,,,," Irvine, ",,,
1552,pazzani1990," Pazzani, M., & Kibler, D. ", (1990). , The utility of knowledge in inductive learning ,,,,,," Irvine,CA:",,,
1553,pazzani1992, Michael Pazzani and Dennis Kibler. ,1992, The utility of knowledge in inductive learning. ,,," Machine Learning, ",(9),":57-94, ",,,,
1554,pazzani1992," M. Pazzani & D. Kibler, "," 1992, "," The Utility of Knowledge in Inductive Learning, ",,," Machine Learning ,"," 9, ", 57-94. ,,,,
1555,pazzani1992, Pazzani M. and Kibler D. , (1991). , The utility of knowledge in inductive learning. ,,," Machine Learning, "," 9, 1, ", 57-94. ,,,,
1556,pazzani1992, Pazzani M. and Kibler D. , (1991). , The utility of knowledge in inductive learning. ,,," Machine Learning, "," 9, 1, ", 57-94. ,,,,
1557,pazzani1992," Pazzani, M. & Kibler, D. ", (1992). , The utility of knowledge in inductive learning. ,,, Machine Learning , v. 9  , 1. ," Boston, MA: ",,, Kluwer Academic Publishers. 
1558,pazzani1992," Pazzani, M. J., & Kibler, D. ", (1992). , The utility of knowledge in inductive learning. ,,," Machine Learning, "," 9, ", 57-94. ,,,,
1559,pazzani1992," Pazzani, M. J., & Kibler, D. ", (1992). , The utility of knowledge in inductive learning. ,,," Machine Learning, "," 9, ", 57-94. ,,,,
1560,pazzani1992," Pazzani, M. J., & Kibler, D. ", (1992). , The utility of knowledge in inductive learning. ,,," Machine Learning, "," 9, ", 57-94. ,,,,
1561,pazzani1992," Pazzani, M. J., Kibler, D. ", (1992). , The utility of knowledge in inductive learning.,,," Machine Learning, "," volume 9, ", 1. ," Boston, MA: ",,, Kluwer Academic Publishers. 
1562,pazzani1992," Pazzani, M., & Kibler, D. ", (1992). , The role of prior knowledge in inductive learning. ,,, Machine Learning. ,,,,,,
1563,pazzani1992," Pazzani, M., & Kibler, D. ", (1992). , The utility of background knowledge in inductive learning. ,,," Machine Learning, "," 9, ", 57-94. ,,,,
1564,pazzani1992," Pazzani, M., & Kibler, D. ", (1992). , The utility of background knowledge in inductive learning. ,,," Machine Learning, "," 9, ", 57-94. ,,,,
1565,pazzani1992," Pazzani, M., & Kibler, D. ", (1992). , The utility of background knowledge in inductive learning. ,,," Machine Learning, "," 9, ", 57-94. ,,,,
1566,pazzani1992," Pazzani, M., & Kibler, D. ", (1992). , The utility of background knowledge in inductive learning. ,,," Machine Learning, "," 9, ", 57-94. ,,,,
1567,pazzani1992," Pazzani, M., & Kibler, D. ", (1992). , The utility of knowledge in inductive learning .,,," Machine Learning, "," 9,", 57-94. ,,,,
1568,pazzani1992," Pazzani, M., & Kibler, D. ", (1992). , The utility of knowledge in inductive learning. ,,," Machine Learning, "," 9 (1), ", 57-94. ,,,,
1569,pazzani1992," Pazzani, M., & Kibler, D. ", (1992). , The utility of knowledge in inductive learning. ,,," Machine Learning, "," 9 (1), ", 57-94. ,,,,
1570,pazzani1992," Pazzani, M., & Kibler, D. ", (1992). , The utility of knowledge in inductive learning. ,,," Machine Learning, ", 9 (1). ,,,,,
1571,pazzani1992," Pazzani, M., & Kibler, D. ", (1992). , The utility of knowledge in inductive learning. ,,," Machine Learning, ", 9 (1). ,,,,,
1572,pazzani1992," Pazzani, M., & Kibler, D. ", (1992). , The utility of knowledge in inductive learning. ,,," Machine Learning, ", 9 (1). ,,,,,
1573,pazzani1992," Pazzani, M., & Kibler, D. ", (1992). , The utility of knowledge in inductive learning. ,,," Machine Learning, ", 9 (1). ,,,,,
1574,pazzani1992," Pazzani, M., & Kibler, D. ", (1992). , The utility of knowledge in inductive learning. ,,," Machine Learning, "," 9, ", (57-94). ,,,,
1575,pazzani1992," Pazzani, M., & Kibler, D. ", (1992). , The utility of knowledge in inductive learning. ,,," Machine Learning, "," 9, ", 57-94. ,,,,
1576,pazzani1992," Pazzani, M., & Kibler, D. ", (1992). , The utility of knowledge in inductive learning. ,,," Machine Learning, "," 9, ", 57-94. ,,,,
1577,pazzani1992," Pazzani, M., & Kibler, D. ", (1992). , The utility of knowledge in inductive learning. ,,," Machine Learning, "," 9, ", 57-94. ,,,,
1578,pazzani1992," Pazzani, M., & Kibler, D. ", (1992). , The utility of knowledge in inductive learning. ,,," Machine Learning, "," 9, ", 57-94. ,,,,
1579,pazzani1992," Pazzani, M., & Kibler, D. ", (1992). , The utility of knowledge in inductive learning. ,,," Machine Learning, "," 9, ", 57-94. ,,,,
1580,pazzani1992," Pazzani, M., & Kibler, D. ", (1992). , The utility of knowledge in inductive learning. ,,," Machine Learning, "," 9, ", 57-94. ,,,,
1581,pazzani1992," Pazzani, M., & Kibler, D. ", (1992). , The utility of knowledge in inductive learning. ,,," Machine Learning, "," 9, ", 57-94. ,,,,
1582,pazzani1992," Pazzani, M., & Kibler, D. ", (1992). , The utility of knowledge in inductive learning. ,,," Machine Learning, "," 9, ", 57-94. ,,,,
1583,pazzani1992," Pazzani, M., & Kibler, D. ", (1992). , The utility of knowledge in inductive learning. ,,," Machine Learning, "," 9, ", 57-94. ,,,,
1584,pazzani1992," Pazzani, M., & Kibler, D. ", (1992). , The utility of knowledge in inductive learning. ,,," Machine Learning, "," 9, ", 57-94. ,,,,
1585,pazzani1992," Pazzani, M., & Kibler, D. ", (1992). , The utility of knowledge in inductive learning. ,,," Machine Learning, "," 9, ", 57-94. ,,,,
1586,pazzani1992," Pazzani, M., & Kibler, D. ", (1992). , The utility of knowledge in inductive learning. ,,," Machine Learning, "," 9, ", 57-94. ,,,,
1587,pazzani1992," Pazzani, M., & Kibler, D. ", (1992). , The utility of knowledge in inductive learning. ,,," Machine Learning, "," 9, ", 57-94. ,,,,
1588,pazzani1992," Pazzani, M., & Kibler, D. ", (1992). , The utility of knowledge in inductive learning. ,,," Machine Learning, "," 9, ", 57-94. ,,,,
1589,pazzani1992," Pazzani, M., & Kibler, D. ", (1992). , The utility of knowledge in inductive learning. ,,," Machine Learning, "," 9, ", 57-94. ,,,,
1590,pazzani1992," Pazzani, M., & Kibler, D. ", (1992). , The utility of knowledge in inductive learning. ,,," Machine Learning, "," 9, ", 57-94. ,,,,
1591,pazzani1992," Pazzani, M., & Kibler, D. ", (1992). , The utility of prior knowledge in inductive learning. ,,," Machine Learning, "," 9, ", 57-94. ,,,,
1592,pazzani1992," Pazzani, M., & Kibler, D. ", (1992). , The utility of prior knowledge in inductive learning. ,,," Machine Learning, "," 9, ", 57-94. ,,,,
1593,pazzani1992," Pazzani, Michael and Kibler, Dennis 1992. ",, The utility of knowledge in inductive learning. ,,, Machine Learning 9(1). ,,,,,,
1594,pazzani1992," Pazzani, M. J. and Kibler, D. ",, The role of prior knowledge in inductive learning.,,," Ma chine Learning, ","  vol.9 (1992), ", pp. 54-97. ,,,,
1595,pazzani1992, M. Pazzani and D. Kibler. ,1992., The utility of knowledge in inductive learning. ,,," Machine Learning, ",,":57-94,",,,,
1596,pazzani1992, M. Pazzani and D. Kibler. , 1992., The utility of knowledge in inductive learning. ,,," Machine Learning, ",9,":57-94,",,,,
1597,pazzani1992," M. Pazzani and D. Kibler, "," 1991, "," ""The utility of knowledge in inductive learning,""",,," Machine Learning, "," vol.9, ", pp. 57-94. ,,,,
1598,pazzani1992, M. Pazzani and D. Kibler. ,", 1992.", The utility of knowledge in inductive learning. ,,," Machine Learning, ",9,57-94,,,,
1599,pazzani1992, Michael Pazzani and Dennis Kibler. , 1992. , The utility of knowledge in inductive learning. ,,," Machine Learning, ",(9),":57-94,",,,,
1600,pazzani1992," M. Pazzani and D. Kibler, ", 1992. ," ""The utility of knowledge in inductive learning,""",,," Machine Learning, "," vol.9, "," pp. 57-94, ",,,,
1601,pazzani1992," M. Pazzani and D. Kibler, ", 1992. ," ""The utility of knowledge in inductive learning,""",,," Machine Learning, "," vol.9, "," pp. 57-94, ",,,,
1602,pazzani1992, Michael Pazzani and Dennis Kibler. ,, The utility of knowledge in inductive learning. ,,," Machine Learning Journal, ",,,,,,
1603,pazzani1992, M. Pazzani and D. Kibler. , 1992. , The utility of knowledge in inductive learning. ,,," Machine Learning, "," 9(1), ",,,,,
1604,pazzani1992, Pazzani M. and Kibler D. , (1991). , The utility of knowledge in inductive learning. ,,," Machine Learning, "," 9, 1, ", 57-94. ,,,,
1605,porter1986," Porter, B. W., & Kibler, D. F. ", (1986). , Experimental goal regression: A method for learning problem-solving heuristics. ,,," Machine Learning, "," 1, ", 249-286. ,,,,
1606,porter1986," Porter, B. W., & Kibler, D. F. ", (1986). , Experimental goal regression: A method for learning problem-solving heuristics. ,,," Machine Learning, "," 1, ", 249-286. ,,,,
1607,porter1986," Porter, B. W., & Kibler, D. F. ", (1986). , Experimental goal regression: A method for learning problem-solving. ,,," Machine Learning, "," 1 (3), ", 249-285. ,,,,
1608,porter1986," Porter, B. W., & Kibler, D. F. ", (1986). , Experimental goal regression: A method for learning problem-solving. ,,," Machine Learning, "," 1 (3), ", 249-285. ,,,,
1609,porter1986," Porter, B. W., & Kibler, D. F. ", (1986). , Experimental goal regression: A method for learning problem-solving. ,,," Machine Learning, "," 1 (3), ", 249-285. ,,,,
1610,ruby1989, D. Ruby and D. Kibler. , 1989. , Learning subgoal sequences for planning. ,,,,," pages 609-614, ",,," In Proceedings of IJCAI-89, ",
1611,ruby1989," Ruby, D., & Kibler, D. ", (1989). , Learning subgoal sequences for planning. ,,,,, (pp609-614). ," Detroit, MI: ",, Proceedings of the Eleventh International Joint Conference on Artificial Intelligence . , Morgan Kauf-mann. 
1612,ruby1991," Ruby, D., & Kibler, D. ", (1991). , Learning subgoal sequences for planning. ,,,,,,,, In Proceedings of AAAI-91. , AAAI Press. 
1613,ruby1991," Ruby, D., & Kibler, D. ", (1991). , Learning subgoal sequences for planning. ,,,,,,,, In Proceedings of AAAI-91. , AAAI Press. 
1614,ruby1991," Ruby, D., & Kibler, D. ", (1991). , Learning subgoal sequences for planning. ,,,,,,,, In Proceedings of AAAI-91. , AAAI Press. 
1615,ruby1991a," Ruby, D., Kibler, D. ", (1991). , SteppingStone: An empirical and analytical evaluation. ,,,,,," Menlo Park, CA: ",, In Proceedings of the Ninth National Conference on Artificial Intelligence. , AAAI Press/The Mit Press. 
1616,ruby1991a," Ruby, D., Kibler, D. ", (1991). , SteppingStone: An empirical and analytical evaluation. ,,,,,," Los Altos, CA: ",, Proceedings of the Ninth National Conference on Artificial Intelligence. , Morgan Kaufmann. 
1617,ruby1992," Ruby, D., and Kibler, D. ", 1992. , Learning episodes for optimization. ,,,,, 379-384. ,,," In Machine Learning : proceedings of the Ninth International Workshop (ML92), ",
1618,ruby1992, David Ruby and Dennis Kibler. , 1992. , Learning Episodes for Optimization. ,,,,," pages 379-384, ",,," In Machine Learning : proceedings of the Ninth International Workshop (ML92), ",
1619,ruby1992, David Ruby and Dennis Kibler. , 1992. , Learning Episodes for Optimization. ,,,,," pages 379-384, ",,," In Machine Learning : proceedings of the Ninth International Workshop (ML92), ",
1620,ruby1992, David Ruby and Dennis Kibler. , 1992. , Learning episodes for optimization. ,,,,," pages 379-384, ",,," In Machine Learning : proceedings of the Ninth International Workshop (ML92), ",
1621,rudy1992," Rudy, D., Kibler, D. ", (1992). , Learning episodes for optimization. ,,,,,,,," Proceedings of the Ninth International Conference on Machine Learning, ", Morgan Kaufmann. 
1622,skiblics1996," Suzanne Skiblics, Edward J. Klimas, and David A. Thomas. ", 1996. , Smalltalk with Style. ,,,,,,,,," Prentice-Hall, "
1623,standish1976," T. A. Standish, D. C. Harriman, D. F. Kibler, and J. M. Neighbors, ", 1976. ," The Irvine Program Transformation Catalogue, ",,,,,,,,,
1624,webber1994," Townsend-Webber, T. & Kibler, D. ", (1994). , Instance-based prediction of continuous values. ,,,,,,,, AAAI Workshop on Case-based Reasoning. ,
1625,weber1994," Townsend-Weber, T., & Kibler, D. ", (1994). , Instance-based prediction of continuous values. ,,,,, (pp. 30-35). ," Seattle, WA: ",, Proceedings of the 1994 AAAI Workshop on Case-Based Reasoning , AAAI. 
1626,weber1994," Townsend-Weber, T., & Kibler, D. ", (1994). , Instance-based prediction of continuous values. ,,,,,  (pp. 30-35). ," Seattle, WA: ",, Proceedings of the 1994 AAAI Workshop on Case-Based Reasoning, AAAI. 
1627,weber1994," Townsend-Weber, T., & Kibler, D. ", (1994). , Instance-based prediction of continuous values. ,,,,,  (pp. 30-35). ," Seattle, WA: ",, Working Notes of the AAAI94 Workshop on Case-Based Reasoning, AAAI Press. 
